Date/Time (PST),Battery Voltage (v),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2019-06-05 17:00,11.88,0.0,3.289,15.78,296.9
2019-06-05 16:00,11.9,0.0,2.938,15.56,296.8
2019-06-05 15:00,11.91,0.0,5.063,16.51,302.6
2019-06-05 14:00,11.94,0.0,5.059,20.82,302.5
2019-06-05 13:00,11.99,0.0,3.895,17.54,287.5
2019-06-05 12:00,12.11,0.0,2.477,14.69,335.7
2019-06-05 11:00,12.07,0.0,1.813,9.94,0.998
2019-06-05 10:00,12.0,0.0,2.181,9.64,11.64
2019-06-05 09:00,11.97,0.0,1.219,6.649,346.7
2019-06-05 08:00,12.08,0.0,3.018,9.72,298.2
2019-06-05 07:00,11.99,0.0,1.9,9.43,312.8
2019-06-05 06:00,11.85,0.0,0.982,6.065,332.1
2019-06-05 05:00,11.86,0.0,1.432,9.64,267.7
2019-06-05 04:00,11.86,0.0,1.075,7.964,300.9
2019-06-05 03:00,11.86,0.0,1.678,12.49,285.1
2019-06-05 02:00,11.86,0.0,2.13,9.94,298.0
2019-06-05 01:00,11.86,0.0,2.226,9.5,301.8
2019-06-05 00:00,11.87,0.0,1.569,6.795,294.3
2019-06-04 23:00,11.87,0.0,0.306,4.019,218.8
2019-06-04 22:00,11.87,0.0,0.611,6.503,320.9
2019-06-04 21:00,11.87,0.0,1.051,7.526,323.1
2019-06-04 20:00,11.88,0.0,1.34,6.138,76.45
2019-06-04 19:00,11.89,0.0,2.212,14.17,299.0
2019-06-04 18:00,11.9,0.0,4.645,14.76,317.8
2019-06-04 17:00,11.91,0.0,4.547,16.81,320.0
2019-06-04 16:00,11.93,0.0,4.289,17.76,325.9
2019-06-04 15:00,11.95,0.0,4.387,14.76,335.6
2019-06-04 14:00,11.96,0.0,4.01,14.03,327.2
2019-06-04 13:00,12.09,0.0,4.212,16.15,323.5
2019-06-04 12:00,12.1,0.0,3.124,13.74,332.9
2019-06-04 11:00,12.06,0.0,2.245,9.43,288.1
2019-06-04 10:00,11.93,0.0,2.69,9.43,267.2
2019-06-04 09:00,11.97,0.0,2.871,8.91,248.4
2019-06-04 08:00,12.27,0.0,2.691,8.33,268.0
2019-06-04 07:00,11.93,0.0,2.004,9.5,291.1
2019-06-04 06:00,11.87,0.0,1.768,8.62,283.0
2019-06-04 05:00,11.86,0.0,2.532,7.891,272.7
2019-06-04 04:00,11.86,0.0,2.445,10.23,268.0
2019-06-04 03:00,11.87,0.0,2.041,7.745,259.4
2019-06-04 02:00,11.87,0.0,1.375,6.138,233.3
2019-06-04 01:00,11.87,0.0,0.651,4.311,204.4
2019-06-04 00:00,11.87,0.0,0.403,3.215,172.1
2019-06-03 23:00,11.87,0.0,0.62,3.507,148.1
2019-06-03 22:00,11.88,0.0,1.203,4.969,186.6
2019-06-03 21:00,11.88,0.0,2.065,7.453,244.0
2019-06-03 20:00,11.88,0.0,1.326,6.065,240.2
2019-06-03 19:00,11.89,0.0,2.079,12.42,296.8
2019-06-03 18:00,11.89,0.0,3.856,17.76,314.7
2019-06-03 17:00,11.91,0.0,4.857,18.49,305.4
2019-06-03 16:00,11.92,0.0,4.128,18.63,323.7
2019-06-03 15:00,11.94,0.0,3.546,17.76,311.2
2019-06-03 14:00,12.02,0.0,3.279,17.32,332.7
2019-06-03 13:00,12.12,0.0,4.162,16.59,296.8
2019-06-03 12:00,12.1,0.0,4.76,13.96,290.6
2019-06-03 11:00,12.0,0.0,4.29,13.37,298.0
2019-06-03 10:00,11.89,0.0,4.634,13.52,282.9
2019-06-03 09:00,11.96,0.0,2.362,10.89,253.0
2019-06-03 08:00,12.02,0.0,1.836,9.79,8.05
2019-06-03 07:00,11.89,0.0,1.311,9.72,325.2
2019-06-03 06:00,11.88,0.0,1.135,11.47,35.03
2019-06-03 05:00,11.88,0.0,1.762,12.79,350.4
2019-06-03 04:00,11.88,0.0,2.065,12.06,326.7
2019-06-03 03:00,11.89,0.0,1.224,9.64,262.2
2019-06-03 02:00,11.89,0.0,0.608,7.38,117.3
2019-06-03 01:00,11.89,0.0,0.954,4.384,74.16
2019-06-03 00:00,11.9,0.0,1.545,9.13,323.6
2019-06-02 23:00,11.9,0.0,2.959,12.13,297.1
2019-06-02 22:00,11.91,0.0,4.165,14.76,289.7
2019-06-02 21:00,11.92,0.0,3.852,14.47,293.4
2019-06-02 20:00,11.92,0.0,3.116,14.91,281.2
2019-06-02 19:00,11.93,0.0,3.771,15.56,289.5
2019-06-02 18:00,11.94,0.0,5.038,18.27,300.0
2019-06-02 17:00,11.95,0.0,2.926,12.49,304.9
2019-06-02 16:00,11.95,0.0,2.818,12.86,349.5
2019-06-02 15:00,11.96,0.0,3.366,14.03,357.6
2019-06-02 14:00,11.98,0.0,2.741,13.44,28.45
2019-06-02 13:00,12.06,0.0,2.53,10.01,6.659
2019-06-02 12:00,12.05,0.0,2.604,11.84,323.5
2019-06-02 11:00,12.06,0.0,2.427,11.33,261.0
2019-06-02 10:00,12.01,0.0,2.38,7.161,253.2
2019-06-02 09:00,12.35,0.0,2.004,6.795,247.1
2019-06-02 08:00,12.38,0.0,1.378,5.699,339.7
2019-06-02 07:00,12.1,0.0,0.953,5.772,349.1
2019-06-02 06:00,11.91,0.0,0.692,4.895,338.8
2019-06-02 05:00,11.89,0.0,2.03,7.672,271.5
2019-06-02 04:00,11.89,0.0,0.942,4.311,292.2
2019-06-02 03:00,11.89,0.0,0.552,4.384,251.4
2019-06-02 02:00,11.89,0.0,1.137,4.749,256.1
2019-06-02 01:00,11.9,0.0,1.173,5.334,260.1
2019-06-02 00:00,11.9,0.0,0.276,2.85,223.5
2019-06-01 23:00,11.91,0.0,0.573,4.603,253.8
2019-06-01 22:00,11.92,0.0,0.529,4.676,304.4
2019-06-01 21:00,11.92,0.0,0.686,6.284,271.8
2019-06-01 20:00,11.93,0.0,0.988,6.211,305.9
2019-06-01 19:00,11.94,0.0,1.044,7.234,131.2
2019-06-01 18:00,11.94,0.0,1.742,11.4,309.6
2019-06-01 17:00,11.95,0.0,2.089,9.64,348.7
2019-06-01 16:00,11.96,0.0,2.484,15.49,335.0
2019-06-01 15:00,11.97,0.0,2.571,11.54,59.74
2019-06-01 14:00,11.99,0.0,2.525,10.3,26.72
2019-06-01 13:00,12.08,0.0,2.044,10.3,334.1
2019-06-01 12:00,12.09,0.0,1.591,7.599,289.8
2019-06-01 11:00,12.1,0.0,2.302,9.79,251.4
2019-06-01 10:00,12.01,0.0,1.691,8.48,240.1
2019-06-01 09:00,12.34,0.0,2.265,6.941,244.9
2019-06-01 08:00,12.38,0.0,1.635,6.576,246.5
2019-06-01 07:00,12.1,0.0,1.564,6.357,276.5
2019-06-01 06:00,11.89,0.0,0.636,4.895,124.9
2019-06-01 05:00,11.89,0.0,1.153,5.48,240.7
2019-06-01 04:00,11.89,0.0,1.575,7.307,253.5
2019-06-01 03:00,11.89,0.0,1.39,6.576,254.0
2019-06-01 02:00,11.89,0.0,0.912,5.188,245.9
2019-06-01 01:00,11.9,0.0,0.574,3.288,228.0
2019-06-01 00:00,11.9,0.0,0.515,4.822,240.2
2019-05-31 23:00,11.9,0.0,0.287,3.946,291.4
2019-05-31 22:00,11.91,0.0,1.192,6.649,270.4
2019-05-31 21:00,11.91,0.0,0.848,6.284,313.0
2019-05-31 20:00,11.92,0.0,1.166,6.795,309.6
2019-05-31 19:00,11.93,0.0,1.544,8.99,335.2
2019-05-31 18:00,11.93,0.0,1.44,10.16,241.2
2019-05-31 17:00,11.94,0.0,1.608,10.74,48.58
2019-05-31 16:00,11.95,0.0,2.164,9.06,314.4
2019-05-31 15:00,11.96,0.0,2.26,10.23,340.4
2019-05-31 14:00,12.0,0.0,1.931,9.43,257.0
2019-05-31 13:00,12.1,0.0,2.613,9.35,302.1
2019-05-31 12:00,12.1,0.0,2.934,9.21,304.3
2019-05-31 11:00,12.06,0.0,3.138,8.04,292.7
2019-05-31 10:00,12.01,0.0,1.88,7.014,270.4
2019-05-31 09:00,12.44,0.0,1.011,4.969,312.5
2019-05-31 08:00,12.01,0.0,0.391,3.361,17.02
2019-05-31 07:00,11.89,0.0,0.532,4.676,9.31
2019-05-31 06:00,11.89,0.0,0.268,3.215,98.3
2019-05-31 05:00,11.89,0.0,0.393,5.699,280.3
2019-05-31 04:00,11.89,0.0,1.058,4.457,287.1
2019-05-31 03:00,11.89,0.0,2.437,6.284,279.5
2019-05-31 02:00,11.89,0.0,1.791,5.48,270.0
2019-05-31 01:00,11.89,0.0,1.46,6.211,262.9
2019-05-31 00:00,11.9,0.0,2.135,5.407,274.4
2019-05-30 23:00,11.9,0.0,0.978,5.188,268.7
2019-05-30 22:00,11.9,0.0,0.524,3.799,273.2
2019-05-30 21:00,11.91,0.0,0.651,5.407,276.2
2019-05-30 20:00,11.91,0.0,0.322,3.361,310.2
2019-05-30 19:00,11.92,0.0,0.675,5.918,86.9
2019-05-30 18:00,11.93,0.0,0.996,5.188,70.84
2019-05-30 17:00,11.95,0.0,0.907,5.261,40.15
2019-05-30 16:00,11.99,0.0,2.037,8.4,167.5
2019-05-30 15:00,12.03,0.0,1.883,11.11,282.4
2019-05-30 14:00,11.99,0.0,2.854,11.33,302.8
2019-05-30 13:00,12.11,0.0,2.826,7.307,307.5
2019-05-30 12:00,12.14,0.0,2.339,8.33,279.6
2019-05-30 11:00,12.01,0.0,1.383,5.407,308.3
2019-05-30 10:00,11.95,0.0,0.62,4.311,31.37
2019-05-30 09:00,12.17,0.0,0.454,4.969,62.81
2019-05-30 08:00,12.06,0.0,0.807,5.188,339.5
2019-05-30 07:00,11.89,0.0,0.756,4.603,9.01
2019-05-30 06:00,11.88,0.0,1.069,6.065,358.7
2019-05-30 05:00,11.89,0.0,1.544,6.43,339.6
2019-05-30 04:00,11.89,0.0,0.909,6.868,354.9
2019-05-30 03:00,11.89,0.0,1.379,7.38,335.6
2019-05-30 02:00,11.89,0.0,1.369,7.161,338.9
2019-05-30 01:00,11.89,0.0,1.559,6.722,327.1
2019-05-30 00:00,11.89,0.0,0.723,6.211,357.5
2019-05-29 23:00,11.89,0.0,0.764,5.261,318.9
2019-05-29 22:00,11.89,0.0,1.051,6.43,304.5
2019-05-29 21:00,11.9,0.0,1.245,6.941,297.8
2019-05-29 20:00,11.9,0.0,0.155,1.827,336.8
2019-05-29 19:00,11.91,0.0,0.732,7.307,20.83
2019-05-29 18:00,11.92,0.0,0.481,4.238,1.135
2019-05-29 17:00,11.94,0.0,0.928,6.43,12.06
2019-05-29 16:00,11.97,0.0,2.399,9.79,327.8
2019-05-29 15:00,11.97,0.0,1.2,7.745,328.9
2019-05-29 14:00,12.0,0.0,2.747,9.72,319.2
2019-05-29 13:00,12.11,0.0,4.154,11.62,324.0
2019-05-29 12:00,12.22,0.0,4.327,10.38,320.0
2019-05-29 11:00,12.13,0.0,4.053,11.4,318.7
2019-05-29 10:00,11.95,0.0,1.382,7.672,315.1
2019-05-29 09:00,11.9,0.0,1.51,8.55,295.0
2019-05-29 08:00,11.89,0.0,1.876,9.06,297.5
2019-05-29 07:00,11.89,0.0,2.026,8.26,301.7
2019-05-29 06:00,11.89,0.0,1.527,7.964,283.4
2019-05-29 05:00,11.89,0.0,1.235,6.868,275.7
2019-05-29 04:00,11.89,0.0,0.812,7.087,117.7
2019-05-29 03:00,11.89,0.0,0.8,7.964,221.0
2019-05-29 02:00,11.9,0.0,1.061,8.55,279.4
2019-05-29 01:00,11.9,0.0,0.326,5.626,346.6
2019-05-29 00:00,11.9,0.0,0.393,3.58,5.81
2019-05-28 23:00,11.9,0.0,0.52,4.311,357.8
2019-05-28 22:00,11.91,0.0,0.573,5.48,314.0
2019-05-28 21:00,11.91,0.0,0.722,5.553,280.6
2019-05-28 20:00,11.92,0.0,0.563,6.576,249.2
2019-05-28 19:00,11.93,0.0,1.303,7.38,310.8
2019-05-28 18:00,11.94,0.0,1.155,7.599,241.2
2019-05-28 17:00,11.95,0.0,1.423,9.43,327.4
2019-05-28 16:00,11.99,0.0,2.198,12.71,276.8
2019-05-28 15:00,12.05,0.0,2.108,9.28,200.2
2019-05-28 14:00,11.99,0.0,2.674,13.44,271.0
2019-05-28 13:00,12.08,0.0,1.909,8.26,221.1
2019-05-28 12:00,12.1,0.0,1.815,7.818,247.6
2019-05-28 11:00,12.08,0.0,1.496,8.77,132.6
2019-05-28 10:00,12.0,0.0,1.386,6.795,12.46
2019-05-28 09:00,12.04,0.0,1.255,7.599,336.6
2019-05-28 08:00,12.24,0.0,1.346,9.28,331.7
2019-05-28 07:00,12.0,0.0,0.996,6.868,248.9
2019-05-28 06:00,11.89,0.0,1.0,6.284,282.4
2019-05-28 05:00,11.89,0.0,0.85,6.065,255.3
2019-05-28 04:00,11.9,0.0,0.834,4.895,243.4
2019-05-28 03:00,11.9,0.0,1.368,6.795,248.0
2019-05-28 02:00,11.9,0.0,1.054,5.042,243.7
2019-05-28 01:00,11.91,0.0,0.806,6.357,238.2
2019-05-28 00:00,11.92,0.0,1.511,7.307,251.0
2019-05-27 23:00,11.92,0.0,1.661,5.626,238.6
2019-05-27 22:00,11.93,0.0,2.124,8.77,262.5
2019-05-27 21:00,11.94,0.0,2.345,10.45,264.7
2019-05-27 20:00,11.95,0.0,2.678,9.43,271.4
2019-05-27 19:00,11.96,0.0,3.547,14.76,276.0
2019-05-27 18:00,11.96,0.0,3.929,14.91,274.7
2019-05-27 17:00,11.97,0.0,3.985,13.59,302.6
2019-05-27 16:00,11.99,0.0,4.639,14.91,304.0
2019-05-27 15:00,12.02,0.0,4.35,15.2,314.7
2019-05-27 14:00,12.09,0.0,5.049,15.56,309.6
2019-05-27 13:00,12.19,0.0,3.312,15.49,325.2
2019-05-27 12:00,12.16,0.0,3.019,11.0,
2019-05-27 11:00,12.09,0.0,2.858,12.79,296.5
2019-05-27 10:00,12.06,0.0,2.148,8.04,278.9
2019-05-27 09:00,12.32,0.0,3.136,7.307,277.9
2019-05-27 08:00,12.43,0.0,2.781,8.18,304.3
2019-05-27 07:00,12.11,0.0,0.488,2.63,13.61
2019-05-27 06:00,11.89,0.0,0.409,2.192,77.03
2019-05-27 05:00,11.88,0.0,0.48,2.265,161.5
2019-05-27 04:00,11.88,0.0,1.25,5.626,181.6
2019-05-27 03:00,11.88,0.0,2.178,5.188,168.8
2019-05-27 02:00,11.88,0.0,3.648,8.4,163.7
2019-05-27 01:00,11.88,0.0,1.779,4.676,147.8
2019-05-27 00:00,11.88,0.0,2.002,8.11,176.0
2019-05-26 23:00,11.88,0.0,2.603,7.964,188.4
2019-05-26 22:00,11.88,1.461,5.355,12.2,172.8
2019-05-26 21:00,11.89,0.804,4.454,11.47,174.1
2019-05-26 20:00,11.89,1.607,5.586,11.69,169.4
2019-05-26 19:00,11.89,0.0,4.447,13.37,165.9
2019-05-26 18:00,11.89,0.0,4.952,14.91,168.3
2019-05-26 17:00,11.9,0.0,6.064,15.64,155.5
2019-05-26 16:00,11.91,1.169,6.48,15.12,159.8
2019-05-26 15:00,11.96,3.069,10.01,20.97,160.0
2019-05-26 14:00,12.0,3.653,12.64,24.48,160.9
2019-05-26 13:00,12.0,3.361,11.9,23.45,155.0
2019-05-26 12:00,12.13,4.676,10.39,18.78,144.3
2019-05-26 11:00,11.99,1.827,7.177,14.39,158.1
2019-05-26 10:00,11.98,2.046,8.44,17.61,169.5
2019-05-26 09:00,11.96,1.461,10.68,25.79,161.2
2019-05-26 08:00,11.89,1.9,9.22,20.24,163.0
2019-05-26 07:00,11.88,2.411,11.3,22.14,160.3
2019-05-26 06:00,11.88,2.484,10.65,24.11,166.7
2019-05-26 05:00,11.88,3.434,10.42,22.94,162.9
2019-05-26 04:00,11.88,2.923,9.84,21.04,161.6
2019-05-26 03:00,11.88,3.873,11.06,20.17,160.2
2019-05-26 02:00,11.88,2.557,9.31,17.32,167.0
2019-05-26 01:00,11.88,3.142,9.38,17.61,164.2
2019-05-26 00:00,11.88,1.754,7.21,14.83,167.9
2019-05-25 23:00,11.88,3.361,11.18,21.99,162.3
2019-05-25 22:00,11.88,4.384,11.11,19.58,157.8
2019-05-25 21:00,11.89,4.53,10.75,17.32,160.9
2019-05-25 20:00,11.89,3.507,10.29,17.46,161.2
2019-05-25 19:00,11.89,0.0,3.747,13.52,171.0
2019-05-25 18:00,11.89,0.0,1.682,5.918,140.1
2019-05-25 17:00,11.89,0.0,2.546,8.18,148.0
2019-05-25 16:00,11.89,0.0,1.193,4.457,319.4
2019-05-25 15:00,11.9,0.0,0.459,3.653,103.8
2019-05-25 14:00,11.89,0.0,0.487,4.238,6.569
2019-05-25 13:00,11.89,0.0,0.78,5.553,39.22
2019-05-25 12:00,11.89,0.0,0.536,4.676,295.6
2019-05-25 11:00,11.89,0.0,0.727,5.407,25.41
2019-05-25 10:00,11.9,0.0,2.243,7.526,322.4
2019-05-25 09:00,11.9,0.0,1.135,5.991,42.87
2019-05-25 08:00,11.91,0.0,0.672,5.261,68.94
2019-05-25 07:00,11.89,0.0,0.503,5.115,78.8
2019-05-25 06:00,11.89,0.0,0.392,2.923,103.1
2019-05-25 05:00,11.89,0.0,0.767,5.407,193.9
2019-05-25 04:00,11.89,0.0,1.272,7.891,267.1
2019-05-25 03:00,11.89,0.0,1.12,8.84,225.9
2019-05-25 02:00,11.89,0.0,1.061,7.891,214.5
2019-05-25 01:00,11.89,0.0,0.673,5.845,158.3
2019-05-25 00:00,11.89,0.0,0.456,4.603,197.1
2019-05-24 23:00,11.9,0.0,0.693,6.138,188.5
2019-05-24 22:00,11.9,0.0,0.901,7.234,272.9
2019-05-24 21:00,11.9,0.0,1.136,7.599,300.7
2019-05-24 20:00,11.9,0.0,1.315,6.795,267.9
2019-05-24 19:00,11.9,0.0,1.431,7.599,202.6
2019-05-24 18:00,11.9,0.0,2.339,10.3,238.2
2019-05-24 17:00,11.9,0.0,2.13,13.81,277.7
2019-05-24 16:00,11.9,0.0,2.396,10.16,310.2
2019-05-24 15:00,11.92,0.0,2.731,10.96,303.5
2019-05-24 14:00,11.95,0.0,3.479,13.81,297.5
2019-05-24 13:00,11.96,0.0,3.849,12.35,301.8
2019-05-24 12:00,11.91,0.0,2.329,11.84,332.6
2019-05-24 11:00,11.9,0.0,2.365,11.76,301.3
2019-05-24 10:00,11.9,0.0,1.889,9.28,283.7
2019-05-24 09:00,11.9,0.0,1.931,12.79,311.7
2019-05-24 08:00,11.91,0.0,1.567,8.11,295.5
2019-05-24 07:00,11.91,0.0,1.562,9.21,286.5
2019-05-24 06:00,11.91,0.0,1.359,7.745,288.2
2019-05-24 05:00,11.91,0.0,2.847,9.21,295.3
2019-05-24 04:00,11.91,0.0,4.2,19.14,315.3
2019-05-24 03:00,11.91,0.0,1.465,9.5,279.9
2019-05-24 02:00,11.92,0.0,1.43,6.43,255.6
2019-05-24 01:00,11.92,0.0,2.956,10.81,296.5
2019-05-24 00:00,11.93,0.0,2.464,10.16,295.6
2019-05-23 23:00,11.93,0.0,2.529,13.01,285.4
2019-05-23 22:00,11.94,0.0,2.168,9.13,269.8
2019-05-23 21:00,11.95,0.0,2.335,8.91,236.7
2019-05-23 20:00,11.96,0.0,2.605,13.01,274.7
2019-05-23 19:00,11.96,0.0,2.074,12.13,305.9
2019-05-23 18:00,11.97,0.0,3.206,11.4,335.9
2019-05-23 17:00,11.99,0.0,2.203,10.16,5.423
2019-05-23 16:00,12.0,0.0,2.025,8.91,311.8
2019-05-23 15:00,12.02,0.0,5.944,20.46,308.8
2019-05-23 14:00,12.09,0.0,3.382,16.22,318.2
2019-05-23 13:00,12.23,0.0,3.237,14.91,350.3
2019-05-23 12:00,12.22,0.0,2.415,10.08,350.6
2019-05-23 11:00,12.11,0.0,2.859,9.35,280.5
2019-05-23 10:00,12.02,0.0,2.494,6.138,336.2
2019-05-23 09:00,12.2,0.0,1.2,4.457,102.0
2019-05-23 08:00,12.48,0.0,1.67,4.238,114.4
2019-05-23 07:00,12.14,0.0,0.458,2.192,40.87
2019-05-23 06:00,11.91,0.0,0.088,1.754,323.8
2019-05-23 05:00,11.9,0.0,0.21,2.265,248.7
2019-05-23 04:00,11.9,0.0,0.222,3.434,280.8
2019-05-23 03:00,11.9,0.0,0.345,2.557,179.8
2019-05-23 02:00,11.9,0.0,0.134,1.9,182.1
2019-05-23 01:00,11.9,0.0,0.043,1.169,317.8
2019-05-23 00:00,11.9,0.0,0.092,1.681,221.7
2019-05-22 23:00,11.9,0.0,0.0,0.0,0.0
2019-05-22 22:00,11.9,0.0,0.596,2.046,293.4
2019-05-22 21:00,11.9,0.0,0.316,1.9,174.8
2019-05-22 20:00,11.91,0.0,0.229,2.484,181.8
2019-05-22 19:00,11.91,0.0,0.28,1.534,317.2
2019-05-22 18:00,11.91,0.0,0.324,3.288,165.6
2019-05-22 17:00,11.92,0.0,1.628,7.087,170.2
2019-05-22 16:00,11.94,0.0,1.359,4.822,130.1
2019-05-22 15:00,11.97,0.0,1.05,4.311,98.8
2019-05-22 14:00,12.03,0.0,1.698,4.676,333.2
2019-05-22 13:00,12.15,0.0,1.602,5.261,344.0
2019-05-22 12:00,12.13,0.0,0.806,3.361,84.6
2019-05-22 11:00,11.93,0.0,0.287,2.192,134.7
2019-05-22 10:00,11.96,0.0,0.33,3.873,114.8
2019-05-22 09:00,12.03,0.0,0.963,5.042,283.0
2019-05-22 08:00,11.98,0.0,2.172,7.38,281.2
2019-05-22 07:00,11.9,0.0,0.456,4.092,342.9
2019-05-22 06:00,11.9,0.0,1.077,6.138,327.3
2019-05-22 05:00,11.9,0.0,1.322,6.065,312.5
2019-05-22 04:00,11.9,0.0,1.96,5.407,304.2
2019-05-22 03:00,11.9,0.0,1.64,4.165,303.8
2019-05-22 02:00,11.9,0.0,1.606,5.042,315.2
2019-05-22 01:00,11.9,0.0,1.396,3.946,309.6
2019-05-22 00:00,11.9,0.0,0.757,4.457,345.1
2019-05-21 23:00,11.9,0.0,0.148,2.411,18.98
2019-05-21 22:00,11.91,0.0,0.485,3.726,294.7
2019-05-21 21:00,11.91,0.0,1.616,5.772,286.6
2019-05-21 20:00,11.91,0.0,1.305,5.699,279.3
2019-05-21 19:00,11.91,0.0,0.676,4.822,310.1
2019-05-21 18:00,11.91,0.0,0.603,3.726,325.4
2019-05-21 17:00,11.92,0.0,0.511,4.092,310.5
2019-05-21 16:00,11.94,0.0,0.311,4.019,33.29
2019-05-21 15:00,11.95,0.0,0.265,3.507,20.83
2019-05-21 14:00,12.0,0.0,1.002,5.188,295.5
2019-05-21 13:00,12.11,0.0,3.201,7.453,316.4
2019-05-21 12:00,11.99,0.0,1.645,6.211,350.1
2019-05-21 11:00,12.03,0.0,1.744,6.065,18.6
2019-05-21 10:00,12.02,0.0,2.308,7.38,120.3
2019-05-21 09:00,12.09,0.0,1.218,3.946,136.3
2019-05-21 08:00,12.02,0.0,0.418,2.85,0.71
2019-05-21 07:00,11.92,0.0,0.705,4.603,332.7
2019-05-21 06:00,11.92,0.0,5.514,13.74,166.2
2019-05-21 05:00,11.9,1.534,7.035,13.66,161.1
2019-05-21 04:00,11.9,1.9,8.47,15.86,169.0
2019-05-21 03:00,11.9,1.169,5.358,12.42,165.7
2019-05-21 02:00,11.9,1.023,4.985,11.4,157.2
2019-05-21 01:00,11.91,0.0,2.804,9.72,172.7
2019-05-21 00:00,11.91,0.0,0.808,5.699,298.2
2019-05-20 23:00,11.91,0.0,0.497,4.53,295.9
2019-05-20 22:00,11.91,0.0,0.298,3.288,287.2
2019-05-20 21:00,11.91,0.0,0.21,3.361,291.5
2019-05-20 20:00,11.91,0.0,0.65,5.48,204.2
2019-05-20 19:00,11.91,0.0,1.12,6.576,190.6
2019-05-20 18:00,11.91,0.0,0.759,6.065,292.3
2019-05-20 17:00,11.91,0.0,0.651,4.238,216.8
2019-05-20 16:00,11.91,0.0,0.354,3.946,108.3
2019-05-20 15:00,11.91,0.0,0.453,3.653,357.0
2019-05-20 14:00,11.91,0.0,0.616,4.092,131.4
2019-05-20 13:00,11.92,0.0,3.981,7.526,165.6
2019-05-20 12:00,11.91,0.877,3.113,6.941,167.1
2019-05-20 11:00,11.91,0.0,1.779,5.407,155.2
2019-05-20 10:00,11.92,0.0,1.821,5.991,148.7
2019-05-20 09:00,11.92,0.073,3.152,6.795,166.3
2019-05-20 08:00,11.93,0.804,5.199,8.77,166.3
2019-05-20 07:00,11.92,0.0,2.995,8.11,163.4
2019-05-20 06:00,11.92,0.0,0.834,3.653,128.0
2019-05-20 05:00,11.92,0.0,1.516,6.795,190.8
2019-05-20 04:00,11.92,0.0,1.655,7.234,205.9
2019-05-20 03:00,11.92,0.0,1.328,5.626,200.3
2019-05-20 02:00,11.92,0.0,2.256,7.161,183.9
2019-05-20 01:00,11.92,0.0,0.979,6.357,182.3
2019-05-20 00:00,11.92,0.0,2.207,11.54,202.0
2019-05-19 23:00,11.92,0.0,0.225,3.946,246.3
2019-05-19 22:00,11.93,0.0,0.505,4.603,299.5
2019-05-19 21:00,11.93,0.0,1.023,6.941,230.8
2019-05-19 20:00,11.93,0.0,1.374,8.33,222.1
2019-05-19 19:00,11.94,0.0,1.77,9.28,288.2
2019-05-19 18:00,11.95,0.0,1.419,5.918,340.9
2019-05-19 17:00,11.97,0.0,1.297,7.818,266.6
2019-05-19 16:00,12.0,0.0,1.504,8.55,289.2
2019-05-19 15:00,12.02,0.0,3.064,9.64,171.6
2019-05-19 14:00,12.08,1.315,7.286,14.91,140.7
2019-05-19 13:00,12.24,2.411,7.036,14.1,137.3
2019-05-19 12:00,12.19,1.973,7.025,15.12,139.5
2019-05-19 11:00,12.1,0.731,6.686,14.47,145.0
2019-05-19 10:00,11.96,2.119,7.874,16.22,142.7
2019-05-19 09:00,11.92,1.461,7.344,17.83,136.8
2019-05-19 08:00,11.92,2.192,9.98,21.7,138.3
2019-05-19 07:00,11.92,0.585,8.34,18.27,137.7
2019-05-19 06:00,11.92,1.9,11.31,21.26,130.8
2019-05-19 05:00,11.92,1.973,13.21,26.67,130.0
2019-05-19 04:00,11.92,3.946,13.77,25.79,136.9
2019-05-19 03:00,11.92,2.119,10.08,22.5,132.2
2019-05-19 02:00,11.93,4.019,11.56,21.77,142.4
2019-05-19 01:00,11.93,3.142,9.72,23.09,152.1
2019-05-19 00:00,11.93,2.411,11.04,26.01,145.7
2019-05-18 23:00,11.94,2.85,11.2,23.89,161.5
2019-05-18 22:00,11.95,3.215,8.52,18.85,149.8
2019-05-18 21:00,11.96,2.777,7.88,14.76,167.7
2019-05-18 20:00,11.97,2.046,6.848,16.15,161.2
2019-05-18 19:00,11.98,1.681,6.841,16.59,148.8
2019-05-18 18:00,11.99,3.653,10.94,21.12,137.4
2019-05-18 17:00,12.01,1.534,7.424,17.39,141.0
2019-05-18 16:00,12.04,2.119,9.41,20.46,147.8
2019-05-18 15:00,12.09,6.138,13.53,21.63,134.8
2019-05-18 14:00,12.12,4.822,12.15,21.63,135.7
2019-05-18 13:00,12.22,4.457,11.89,19.22,129.4
2019-05-18 12:00,12.21,1.754,8.43,16.95,132.1
2019-05-18 11:00,12.14,0.511,6.154,12.71,131.3
2019-05-18 10:00,12.43,0.0,3.411,8.55,128.8
2019-05-18 09:00,12.11,0.0,1.236,4.457,45.79
2019-05-18 08:00,12.04,0.0,1.083,8.04,47.66
2019-05-18 07:00,11.99,0.0,1.081,6.284,355.7
2019-05-18 06:00,11.92,0.0,0.872,6.065,285.6
2019-05-18 05:00,11.92,0.0,0.874,3.946,256.6
2019-05-18 04:00,11.92,0.0,1.255,4.822,285.6
2019-05-18 03:00,11.92,0.0,1.457,4.749,280.0
2019-05-18 02:00,11.92,0.0,0.936,5.188,252.7
2019-05-18 01:00,11.92,0.0,1.581,6.795,266.9
