Date/Time (PST),""" - 2700' - Berne",""" - 3950' - Stevens Pass - Schmidt Haus",""" - 4800' - Stevens Pass - Brooks Precipitation"
2019-04-08 22:00,0.271,0.206,1.306
2019-04-08 21:00,0.271,0.275,1.043
2019-04-08 20:00,0.271,0.211,0.907
2019-04-08 19:00,0.271,0.078,0.773
2019-04-08 18:00,0.206,0.211,0.507
2019-04-08 17:00,0.207,0.277,0.375
2019-04-08 16:00,0.012,0.077,0.381
2019-04-08 15:00,0.21,0.209,0.247
2019-04-08 14:00,0.211,0.211,0.381
2019-04-08 13:00,0.146,0.209,0.387
2019-04-08 12:00,0.142,0.209,0.247
2019-04-08 11:00,0.144,0.335,0.246
2019-04-08 10:00,0.271,0.203,0.239
2019-04-08 09:00,0.27,0.071,0.373
2019-04-08 08:00,0.264,0.071,0.237
2019-04-08 07:00,0.261,0.203,0.364
2019-04-08 06:00,0.063,0.203,0.358
2019-04-08 05:00,0.26,0.203,0.491
2019-04-08 04:00,0.263,0.203,0.493
2019-04-08 03:00,0.262,0.203,0.369
2019-04-08 02:00,0.198,0.203,0.229
2019-04-08 01:00,0.268,0.203,0.495
2019-04-08 00:00,0.27,0.205,0.223
2019-04-07 23:00,0.27,0.208,0.493
2019-04-07 22:00,0.271,0.276,0.361
2019-04-07 21:00,0.271,0.211,0.499
2019-04-07 20:00,0.271,0.277,0.499
2019-04-07 19:00,0.271,0.211,0.368
2019-04-07 18:00,-0.056,0.079,0.373
2019-04-07 17:00,0.21,0.079,0.246
2019-04-07 16:00,0.277,0.079,0.112
2019-04-07 15:00,0.277,0.011,0.255
2019-04-07 14:00,0.077,0.074,0.247
2019-04-07 13:00,0.34,0.071,0.514
2019-04-07 12:00,0.663,0.005,0.716
2019-04-07 11:00,1.252,0.203,1.048
2019-04-07 10:00,0.597,0.071,1.313
2019-04-07 09:00,1.381,0.071,1.313
2019-04-07 08:00,1.312,0.071,1.036
2019-04-07 07:00,1.378,0.203,1.565
2019-04-07 06:00,1.441,6.531,1.027
2019-04-07 05:00,1.049,6.531,0.488
2019-04-07 04:00,0.462,4.686,6.397
2019-04-07 03:00,0.271,4.358,6.265
2019-04-07 02:00,0.27,4.158,5.729
2019-04-07 01:00,0.271,1.521,4.655
2019-04-07 00:00,0.14,2.049,3.58
2019-04-06 23:00,0.336,1.785,3.177
2019-04-06 22:00,0.205,1.521,2.774
2019-04-06 21:00,0.271,1.653,3.043
2019-04-06 20:00,0.205,1.785,3.043
2019-04-06 19:00,0.271,1.785,3.182
2019-04-06 18:00,0.205,1.785,3.185
2019-04-06 17:00,0.205,1.917,3.322
2019-04-06 16:00,0.14,1.918,2.789
2019-04-06 15:00,0.205,1.917,2.388
2019-04-06 14:00,-0.122,2.049,0.779
2019-04-06 13:00,0.205,1.983,2.118
2019-04-06 12:00,0.271,2.18,2.121
2019-04-06 11:00,0.202,2.312,1.708
2019-04-06 10:00,0.266,1.983,0.357
2019-04-06 09:00,0.267,1.192,46.76
2019-04-06 08:00,0.264,0.466,0.283
2019-04-06 07:00,0.261,0.4,0.215
2019-04-06 06:00,0.261,1.785,0.214
2019-04-06 05:00,0.262,1.786,0.281
2019-04-06 04:00,0.265,1.785,46.76
2019-04-06 03:00,0.004,1.785,46.76
2019-04-06 02:00,0.199,1.785,46.76
2019-04-06 01:00,0.266,1.785,46.76
2019-04-06 00:00,0.332,1.785,46.76
2019-04-05 23:00,0.139,1.521,46.76
2019-04-05 22:00,0.205,1.587,46.76
2019-04-05 21:00,0.336,1.522,46.76
2019-04-05 20:00,0.271,1.258,46.76
2019-04-05 19:00,0.205,0.401,46.76
2019-04-05 18:00,0.205,0.138,-0.441
2019-04-05 17:00,0.271,0.404,-0.172
2019-04-05 16:00,0.206,0.342,0.099
2019-04-05 15:00,0.273,0.342,0.376
2019-04-05 14:00,0.339,0.209,0.247
2019-04-05 13:00,0.211,0.21,0.255
2019-04-05 12:00,0.211,0.077,0.128
2019-04-05 11:00,0.211,0.205,-0.007
2019-04-05 10:00,0.143,-0.125,-0.022
2019-04-05 09:00,0.009,0.075,0.112
2019-04-05 08:00,0.14,0.073,0.104
2019-04-05 07:00,0.205,0.204,0.372
2019-04-05 06:00,0.271,0.203,0.373
2019-04-05 05:00,0.271,0.204,0.373
2019-04-05 04:00,0.205,0.205,0.373
2019-04-05 03:00,0.271,0.204,0.238
2019-04-05 02:00,0.271,0.073,0.306
2019-04-05 01:00,0.271,0.076,0.374
2019-04-05 00:01,,,
2019-04-05 00:00,0.271,0.077,0.307
2019-04-04 23:00,0.271,0.211,0.515
2019-04-04 22:00,0.205,0.079,0.51
2019-04-04 21:00,0.205,0.211,0.378
2019-04-04 20:00,0.205,0.079,0.314
2019-04-04 19:00,0.272,0.211,0.522
2019-04-04 18:00,0.211,0.079,0.257
2019-04-04 17:00,0.211,0.079,0.132
2019-04-04 16:00,0.146,0.079,0.01
2019-04-04 15:00,0.08,0.079,-0.242
2019-04-04 14:00,0.146,0.211,-0.651
2019-04-04 13:00,0.08,-0.054,-0.526
2019-04-04 12:00,0.08,0.076,29.39
2019-04-04 11:00,0.342,0.071,-0.325
2019-04-04 10:00,0.079,0.137,0.002
2019-04-04 09:00,0.14,0.005,-0.014
2019-04-04 08:00,0.205,0.203,-0.03
2019-04-04 07:00,0.004,0.137,0.219
2019-04-04 06:00,0.269,0.137,0.349
2019-04-04 05:00,0.14,0.269,0.357
2019-04-04 04:00,0.205,0.203,1.7
2019-04-04 03:00,0.27,0.203,1.7
2019-04-04 02:00,0.336,0.203,1.703
2019-04-04 01:00,0.205,0.203,1.572
2019-04-04 00:00,0.271,0.203,1.775
2019-04-03 23:00,0.075,0.204,1.708
2019-04-03 22:00,0.271,0.203,1.64
2019-04-03 21:00,0.205,0.204,1.439
2019-04-03 20:00,0.205,0.205,0.366
2019-04-03 19:00,0.271,0.206,0.906
2019-04-03 18:00,0.205,0.276,0.64
2019-04-03 17:00,0.206,0.211,0.507
2019-04-03 16:00,0.207,0.21,0.514
2019-04-03 15:00,0.143,0.21,0.381
2019-04-03 14:00,0.143,0.077,0.38
2019-04-03 13:00,0.143,0.078,0.322
2019-04-03 12:00,0.142,0.076,0.381
2019-04-03 11:00,0.143,0.073,0.247
2019-04-03 10:00,0.14,0.207,0.381
2019-04-03 09:00,0.14,0.007,0.244
2019-04-03 08:00,0.205,0.072,0.375
2019-04-03 07:00,0.14,0.204,0.373
2019-04-03 06:00,0.271,0.072,0.507
2019-04-03 05:00,0.009,0.208,0.373
2019-04-03 04:00,0.271,0.205,0.507
2019-04-03 03:00,0.205,0.206,0.373
2019-04-03 02:00,0.14,0.207,0.373
2019-04-03 01:00,-0.122,0.21,0.373
2019-04-03 00:00,0.205,0.079,0.511
2019-04-02 23:00,0.205,0.209,0.381
2019-04-02 22:00,0.205,0.211,0.381
2019-04-02 21:00,0.14,0.079,0.381
2019-04-02 20:00,0.14,0.211,0.381
2019-04-02 19:00,0.272,0.211,0.389
2019-04-02 18:00,0.209,0.211,0.263
2019-04-02 17:00,0.146,0.079,0.263
2019-04-02 16:00,0.015,0.211,0.01
2019-04-02 15:00,0.08,0.079,0.148
2019-04-02 14:00,0.08,0.079,0.147
2019-04-02 13:00,-0.05,0.012,0.01
2019-04-02 12:00,0.08,0.272,0.148
2019-04-02 11:00,0.015,0.005,0.148
2019-04-02 10:00,-0.117,-0.061,0.012
2019-04-02 09:00,0.14,-0.061,-0.065
2019-04-02 08:00,0.128,0.203,-0.014
2019-04-02 07:00,0.128,0.203,0.238
2019-04-02 06:00,0.128,0.203,0.499
2019-04-02 05:00,0.128,0.203,0.502
2019-04-02 04:00,0.259,0.203,0.236
2019-04-02 03:00,0.259,0.071,0.236
2019-04-02 02:00,0.259,0.203,0.371
2019-04-02 01:00,0.128,0.204,0.238
2019-04-02 00:00,0.259,0.206,0.238
2019-04-01 23:00,0.196,0.075,0.238
2019-04-01 22:00,0.263,0.144,0.238
2019-04-01 21:00,0.205,0.079,0.24
2019-04-01 20:00,0.271,0.211,0.38
2019-04-01 19:00,0.272,0.342,0.381
2019-04-01 18:00,0.211,0.211,0.263
2019-04-01 17:00,-0.05,0.211,0.271
2019-04-01 16:00,0.08,0.211,0.01
2019-04-01 15:00,-0.05,0.211,0.01
2019-04-01 14:00,-0.116,0.211,0.271
2019-04-01 13:00,0.015,0.21,0.271
2019-04-01 12:00,-0.05,0.205,0.212
2019-04-01 11:00,-0.053,-0.06,0.011
2019-04-01 10:00,0.14,0.071,-0.124
2019-04-01 09:00,-0.057,0.072,0.002
2019-04-01 08:00,0.259,0.203,0.117
2019-04-01 07:00,0.259,0.203,0.23
2019-04-01 06:00,0.259,0.203,0.491
2019-04-01 05:00,0.259,0.203,0.361
2019-04-01 04:00,0.128,0.203,0.363
2019-04-01 03:00,0.26,0.203,0.23
2019-04-01 02:00,0.259,0.204,0.501
2019-04-01 01:00,0.26,0.206,0.373
2019-04-01 00:00,0.261,0.208,0.369
2019-03-31 23:00,0.262,0.277,0.368
2019-03-31 22:00,0.137,0.211,0.5
2019-03-31 21:00,0.14,0.211,0.506
2019-03-31 20:00,0.205,0.211,0.373
2019-03-31 19:00,0.271,0.211,0.519
2019-03-31 18:00,0.142,0.211,0.265
2019-03-31 17:00,0.21,0.277,0.281
2019-03-31 16:00,0.146,0.079,0.152
2019-03-31 15:00,0.146,0.079,0.043
2019-03-31 14:00,-0.05,-0.119,0.041
2019-03-31 13:00,-0.116,0.209,0.043
2019-03-31 12:00,-0.05,0.142,-0.092
2019-03-31 11:00,-0.247,-0.125,0.027
2019-03-31 10:00,0.08,-0.127,0.145
2019-03-31 09:00,-0.122,0.005,-0.4
2019-03-31 08:00,0.261,0.203,-0.149
2019-03-31 07:00,0.259,0.203,0.23
2019-03-31 06:00,0.194,0.203,0.492
2019-03-31 05:00,0.13,0.203,0.359
2019-03-31 04:00,0.063,0.203,0.497
2019-03-31 03:00,0.26,0.203,0.499
2019-03-31 02:00,0.264,0.203,0.366
2019-03-31 01:00,0.261,0.205,0.5
2019-03-31 00:00,0.195,0.208,0.235
2019-03-30 23:00,0.263,0.209,0.44
2019-03-30 22:00,0.136,0.211,0.507
2019-03-30 21:00,0.138,0.211,0.507
2019-03-30 20:00,0.14,0.211,0.373
2019-03-30 19:00,0.205,0.211,0.515
2019-03-30 18:00,0.14,0.211,0.39
2019-03-30 17:00,0.144,0.211,0.271
2019-03-30 16:00,0.146,0.079,0.01
2019-03-30 15:00,0.08,0.211,0.014
2019-03-30 14:00,0.015,0.145,0.145
2019-03-30 13:00,0.015,0.078,0.013
2019-03-30 12:00,-0.05,0.006,0.027
2019-03-30 11:00,-0.05,0.005,0.027
2019-03-30 10:00,0.011,-0.127,-0.122
2019-03-30 09:00,-0.122,-0.061,-0.132
2019-03-30 08:00,0.129,0.203,-0.425
2019-03-30 07:00,0.259,0.203,0.218
2019-03-30 06:00,0.259,0.203,0.483
2019-03-30 05:00,0.259,0.203,0.482
2019-03-30 04:00,0.259,0.137,0.483
2019-03-30 03:00,0.259,0.203,0.483
2019-03-30 02:00,0.262,0.204,0.619
2019-03-30 01:00,0.264,0.203,0.484
2019-03-30 00:00,0.264,0.204,0.351
2019-03-29 23:00,0.268,0.072,0.486
2019-03-29 22:00,0.14,0.208,0.357
2019-03-29 21:00,0.271,0.211,0.498
2019-03-29 20:00,0.271,0.277,0.499
2019-03-29 19:00,0.206,0.211,0.507
2019-03-29 18:00,0.207,0.211,0.373
2019-03-29 17:00,0.21,0.211,0.388
2019-03-29 16:00,0.211,0.079,0.134
2019-03-29 15:00,0.146,0.277,0.137
2019-03-29 14:00,0.08,0.211,0.0
2019-03-29 13:00,0.015,0.21,0.271
2019-03-29 12:00,-0.05,0.207,0.001
2019-03-29 11:00,0.208,0.203,0.266
2019-03-29 10:00,0.14,0.073,-0.01
2019-03-29 09:00,0.14,0.071,-0.022
2019-03-29 08:00,0.203,0.205,0.373
2019-03-29 07:00,0.136,0.203,0.237
2019-03-29 06:00,0.269,0.203,0.366
2019-03-29 05:00,0.268,0.269,0.366
2019-03-29 04:00,0.269,0.204,0.365
2019-03-29 03:00,0.138,0.207,0.498
2019-03-29 02:00,0.268,0.204,0.365
2019-03-29 01:00,0.204,0.206,0.372
2019-03-29 00:00,0.139,0.273,0.373
2019-03-28 23:00,0.14,0.207,0.37
2019-03-28 22:00,0.205,0.209,0.506
2019-03-28 21:00,0.14,0.211,0.503
2019-03-28 20:00,0.205,0.211,0.366
2019-03-28 19:00,0.205,0.211,0.373
2019-03-28 18:00,0.206,0.211,0.381
2019-03-28 17:00,0.143,0.079,0.259
2019-03-28 16:00,0.146,0.079,0.265
2019-03-28 15:00,-0.181,0.211,0.133
2019-03-28 14:00,0.08,0.077,0.131
2019-03-28 13:00,0.145,0.079,0.263
2019-03-28 12:00,0.08,0.076,0.271
2019-03-28 11:00,0.079,0.203,0.007
2019-03-28 10:00,-0.122,0.071,-0.004
2019-03-28 09:00,0.14,0.203,-0.019
2019-03-28 08:00,0.266,0.203,0.104
2019-03-28 07:00,0.264,0.203,0.357
2019-03-28 06:00,0.263,0.137,0.219
2019-03-28 05:00,0.263,0.204,0.349
2019-03-28 04:00,0.263,0.203,0.349
2019-03-28 03:00,0.133,0.335,0.214
2019-03-28 02:00,0.265,0.205,0.357
2019-03-28 01:00,0.265,0.006,0.228
2019-03-28 00:00,0.266,0.205,0.36
2019-03-27 23:00,0.27,0.342,0.23
2019-03-27 22:00,0.271,0.209,0.361
2019-03-27 21:00,0.205,0.211,0.236
2019-03-27 20:00,0.271,0.079,0.373
2019-03-27 19:00,0.206,0.079,0.373
2019-03-27 18:00,0.145,0.209,0.24
2019-03-27 17:00,0.209,0.209,0.247
2019-03-27 16:00,0.146,0.209,0.248
2019-03-27 15:00,0.211,0.207,0.255
2019-03-27 14:00,0.08,0.072,0.259
2019-03-27 13:00,-0.05,0.071,0.131
2019-03-27 12:00,0.08,0.203,0.128
2019-03-27 11:00,0.078,0.269,0.248
2019-03-27 10:00,0.14,0.005,0.247
2019-03-27 09:00,0.259,0.203,-0.031
2019-03-27 08:00,0.259,0.203,0.08
2019-03-27 07:00,0.259,0.203,0.34
2019-03-27 06:00,0.259,0.136,0.326
2019-03-27 05:00,17.54,0.335,0.056
2019-03-27 04:00,0.194,0.203,0.339
2019-03-27 03:00,0.259,0.137,0.212
2019-03-27 02:00,0.324,0.335,0.341
2019-03-27 01:00,0.259,0.335,0.341
2019-03-27 00:00,0.324,0.335,0.341
2019-03-26 23:00,0.063,0.203,0.273
2019-03-26 22:00,0.261,0.335,0.341
2019-03-26 21:00,0.264,0.335,0.204
2019-03-26 20:00,0.271,0.073,0.341
2019-03-26 19:00,0.271,0.207,0.342
2019-03-26 18:00,0.271,0.209,0.222
2019-03-26 17:00,0.272,0.204,0.104
2019-03-26 16:00,12.71,0.203,-0.082
2019-03-26 15:00,1.06,0.138,0.104
2019-03-26 14:00,0.406,0.073,0.104
2019-03-26 13:00,0.408,0.072,0.104
2019-03-26 12:00,0.276,0.071,0.237
2019-03-26 11:00,0.402,0.005,0.104
2019-03-26 10:00,0.205,-0.061,0.226
2019-03-26 09:00,0.205,0.203,0.221
2019-03-26 08:00,0.271,0.071,0.214
2019-03-26 07:00,0.269,0.203,0.349
2019-03-26 06:00,0.204,0.203,0.416
2019-03-26 05:00,0.268,1.719,0.349
2019-03-26 04:00,0.334,1.587,0.217
2019-03-26 03:00,0.271,0.598,3.036
2019-03-26 02:00,0.27,0.071,2.901
2019-03-26 01:00,0.271,0.401,2.905
2019-03-26 00:00,0.271,0.203,2.774
2019-03-25 23:00,0.271,0.599,1.163
2019-03-25 22:00,1.056,0.206,2.642
2019-03-25 21:00,11.79,0.275,1.706
2019-03-25 20:00,11.79,0.207,1.305
2019-03-25 19:00,1.187,0.21,0.768
2019-03-25 18:00,11.66,0.21,0.365
2019-03-25 17:00,1.449,0.208,0.373
2019-03-25 16:00,5.506,0.407,0.377
2019-03-25 15:00,-0.055,0.342,0.247
2019-03-25 14:00,0.141,0.21,0.247
2019-03-25 13:00,0.14,0.14,0.373
2019-03-25 12:00,0.271,0.401,0.373
2019-03-25 11:00,0.205,0.335,0.238
2019-03-25 10:00,0.14,0.269,0.238
2019-03-25 09:00,0.205,0.074,0.23
2019-03-25 08:00,-0.056,0.137,0.357
2019-03-25 07:00,0.14,0.203,0.357
2019-03-25 06:00,0.335,0.203,0.357
2019-03-25 05:00,0.203,0.466,0.961
2019-03-25 04:00,0.268,0.4,0.894
2019-03-25 03:00,0.139,0.203,1.028
2019-03-25 02:00,0.269,0.4,0.76
2019-03-25 01:00,0.14,0.401,0.76
2019-03-25 00:00,0.14,0.4,0.96
2019-03-24 23:00,0.14,0.4,0.894
2019-03-24 22:00,0.14,0.401,0.894
2019-03-24 21:00,0.14,0.402,0.894
2019-03-24 20:00,0.14,0.404,0.896
2019-03-24 19:00,0.205,0.403,0.902
2019-03-24 18:00,0.205,0.403,0.902
2019-03-24 17:00,0.205,0.468,1.043
2019-03-24 16:00,0.205,0.466,1.044
2019-03-24 15:00,0.14,0.598,1.044
2019-03-24 14:00,0.14,0.73,1.178
2019-03-24 13:00,0.14,0.73,1.313
2019-03-24 12:00,0.271,0.73,0.776
2019-03-24 11:00,0.14,0.601,1.178
2019-03-24 10:00,0.271,0.738,0.503
2019-03-24 09:00,0.271,0.468,0.633
2019-03-24 08:00,0.205,0.466,0.499
2019-03-24 07:00,0.271,0.401,0.491
2019-03-24 06:00,0.271,0.4,0.357
2019-03-24 05:00,0.271,0.401,1.298
2019-03-24 04:00,0.205,0.205,1.165
2019-03-24 03:00,0.205,0.203,0.76
2019-03-24 02:00,0.271,0.141,0.224
2019-03-24 01:00,0.205,0.206,0.362
2019-03-24 00:00,0.075,0.207,0.364
2019-03-23 23:00,0.271,0.208,0.365
2019-03-23 22:00,0.271,0.342,0.365
2019-03-23 21:00,0.205,0.211,0.365
2019-03-23 20:00,0.271,0.211,0.365
2019-03-23 19:00,0.205,0.211,0.37
2019-03-23 18:00,0.206,0.211,0.374
2019-03-23 17:00,0.142,0.079,0.255
2019-03-23 16:00,0.146,0.079,0.271
2019-03-23 15:00,0.015,0.079,0.01
2019-03-23 14:00,-0.05,0.209,0.263
2019-03-23 13:00,0.146,0.074,0.255
2019-03-23 12:00,0.146,0.208,0.255
2019-03-23 11:00,0.08,0.006,0.247
2019-03-23 10:00,0.141,0.137,0.238
2019-03-23 09:00,0.14,0.072,0.237
2019-03-23 08:00,0.139,0.073,0.222
2019-03-23 07:00,0.27,0.203,0.216
2019-03-23 06:00,0.14,0.137,0.35
2019-03-23 05:00,0.27,0.204,0.357
2019-03-23 04:00,0.205,0.207,0.359
2019-03-23 03:00,0.205,0.208,0.365
2019-03-23 02:00,0.205,0.207,0.365
2019-03-23 01:00,0.205,0.21,0.368
2019-03-23 00:00,0.14,0.211,0.372
2019-03-22 23:00,0.14,0.211,0.372
2019-03-22 22:00,0.271,0.211,0.372
2019-03-22 21:00,0.14,0.211,0.238
2019-03-22 20:00,0.14,0.211,0.373
2019-03-22 19:00,0.271,0.211,0.373
2019-03-22 18:00,0.14,0.079,0.381
2019-03-22 17:00,0.144,0.211,0.263
2019-03-22 16:00,0.146,0.408,0.277
2019-03-22 15:00,0.211,0.276,0.279
2019-03-22 14:00,0.08,-0.19,0.027
2019-03-22 13:00,0.08,-0.185,0.027
2019-03-22 12:00,-0.05,0.272,0.01
2019-03-22 11:00,-0.05,0.206,0.212
2019-03-22 10:00,0.013,-0.324,-0.008
2019-03-22 09:00,-0.056,0.203,0.373
2019-03-22 08:00,0.205,0.071,0.237
2019-03-22 07:00,0.205,0.137,0.365
2019-03-22 06:00,0.271,0.203,0.365
2019-03-22 05:00,0.205,0.206,0.365
2019-03-22 04:00,0.14,0.208,0.37
2019-03-22 03:00,0.271,0.208,0.373
2019-03-22 02:00,0.271,0.34,0.306
2019-03-22 01:00,0.271,0.342,0.373
2019-03-22 00:00,0.271,0.078,0.238
2019-03-21 23:00,0.271,0.211,0.23
2019-03-21 22:00,0.271,0.079,0.368
2019-03-21 21:00,0.271,0.211,0.238
2019-03-21 20:00,0.205,0.211,0.38
2019-03-21 19:00,0.271,0.211,0.247
2019-03-21 18:00,0.273,0.211,0.33
2019-03-21 17:00,0.211,0.013,0.212
2019-03-21 16:00,0.146,0.277,0.027
2019-03-21 15:00,0.211,0.211,0.042
2019-03-21 14:00,0.08,-0.053,0.025
2019-03-21 13:00,0.146,-0.185,0.026
2019-03-21 12:00,-0.377,0.077,-0.36
2019-03-21 11:00,-0.312,0.074,-0.242
2019-03-21 10:00,-0.119,0.005,-0.188
2019-03-21 09:00,0.007,0.203,-0.124
2019-03-21 08:00,0.259,0.203,0.123
2019-03-21 07:00,0.128,0.071,0.448
2019-03-21 06:00,0.259,0.203,0.244
2019-03-21 05:00,0.259,0.206,0.374
2019-03-21 04:00,-0.003,0.207,0.247
2019-03-21 03:00,0.259,0.206,0.381
2019-03-21 02:00,0.128,0.21,0.381
2019-03-21 01:00,0.259,0.209,0.247
2019-03-21 00:00,0.262,0.211,0.255
2019-03-20 23:00,0.264,0.211,0.255
2019-03-20 22:00,0.268,0.013,0.381
2019-03-20 21:00,0.14,0.079,0.247
2019-03-20 20:00,0.271,0.079,0.456
2019-03-20 19:00,0.272,0.079,0.396
2019-03-20 18:00,0.146,0.211,0.338
2019-03-20 17:00,0.08,0.277,0.01
2019-03-20 16:00,0.08,0.211,0.216
2019-03-20 15:00,0.146,0.211,0.102
2019-03-20 14:00,0.211,-0.053,-0.04
2019-03-20 13:00,0.146,0.013,0.027
2019-03-20 12:00,-0.05,0.209,0.166
2019-03-20 11:00,-0.05,0.204,0.161
2019-03-20 10:00,0.009,0.007,0.027
2019-03-20 09:00,-0.129,0.209,0.145
2019-03-20 08:00,0.259,0.208,0.39
2019-03-20 07:00,-0.003,0.075,0.515
2019-03-20 06:00,0.128,0.342,0.247
2019-03-20 05:00,0.259,0.21,0.247
2019-03-20 04:00,0.259,0.211,0.515
2019-03-20 03:00,0.259,0.211,0.247
2019-03-20 02:00,0.259,0.079,0.381
2019-03-20 01:00,0.259,0.013,0.381
2019-03-20 00:00,0.128,0.277,-0.089
2019-03-19 23:00,0.264,0.079,0.381
2019-03-19 22:00,0.266,0.079,0.247
2019-03-19 21:00,0.271,0.211,0.247
2019-03-19 20:00,0.271,0.277,0.251
2019-03-19 19:00,0.206,0.211,0.389
2019-03-19 18:00,0.211,0.079,0.399
2019-03-19 17:00,0.08,0.408,0.01
2019-03-19 16:00,0.08,0.211,-0.118
2019-03-19 15:00,0.146,0.211,0.035
2019-03-19 14:00,0.015,-0.119,-0.309
2019-03-19 13:00,0.015,0.079,0.026
2019-03-19 12:00,-0.116,0.211,0.159
2019-03-19 11:00,-0.05,0.209,0.145
2019-03-19 10:00,0.074,0.075,0.145
2019-03-19 09:00,0.13,0.207,0.0
2019-03-19 08:00,0.324,0.27,0.247
2019-03-19 07:00,0.259,0.205,0.507
2019-03-19 06:00,0.324,0.073,0.373
2019-03-19 05:00,0.259,0.271,0.306
2019-03-19 04:00,0.259,0.338,0.507
2019-03-19 03:00,0.259,0.075,0.373
2019-03-19 02:00,0.324,0.073,0.373
2019-03-19 01:00,0.259,0.207,0.373
2019-03-19 00:00,0.259,0.209,0.242
2019-03-18 23:00,0.326,0.209,0.44
2019-03-18 22:00,0.265,0.342,0.374
2019-03-18 21:00,0.27,0.211,0.381
2019-03-18 20:00,0.205,0.211,0.381
2019-03-18 19:00,0.272,0.211,0.381
2019-03-18 18:00,0.146,0.079,0.39
2019-03-18 17:00,0.146,0.277,0.276
2019-03-18 16:00,0.146,0.211,0.013
2019-03-18 15:00,0.146,0.013,-0.108
2019-03-18 14:00,0.08,-0.319,0.026
2019-03-18 13:00,0.015,0.009,0.092
2019-03-18 12:00,-0.05,-0.057,0.022
2019-03-18 11:00,0.015,0.269,0.145
2019-03-18 10:00,0.074,-0.061,0.01
2019-03-18 09:00,0.004,0.203,-0.143
2019-03-18 08:00,0.259,0.203,0.232
2019-03-18 07:00,0.128,0.203,0.357
2019-03-18 06:00,0.128,0.203,0.222
2019-03-18 05:00,0.128,0.203,0.23
2019-03-18 04:00,0.128,0.071,0.238
2019-03-18 03:00,0.259,0.203,0.104
2019-03-18 02:00,0.063,0.27,0.168
2019-03-18 01:00,0.128,0.205,0.505
2019-03-18 00:00,0.128,0.205,0.238
2019-03-17 23:00,0.261,0.209,0.23
2019-03-17 22:00,0.003,0.277,0.499
2019-03-17 21:00,0.266,0.211,0.373
2019-03-17 20:00,0.27,0.211,0.247
2019-03-17 19:00,0.205,0.211,0.381
2019-03-17 18:00,0.142,0.211,0.397
2019-03-17 17:00,0.146,0.277,-0.121
2019-03-17 16:00,-0.05,0.277,-0.319
2019-03-17 15:00,0.015,0.079,0.035
2019-03-17 14:00,0.016,-0.321,0.027
2019-03-17 13:00,0.016,0.007,-0.108
2019-03-17 12:00,-0.116,0.203,0.027
2019-03-17 11:00,-0.312,0.203,0.014
2019-03-17 10:00,0.011,0.005,0.004
2019-03-17 09:00,-0.061,0.269,-0.015
2019-03-17 08:00,0.259,0.203,0.237
2019-03-17 07:00,0.259,0.203,0.23
2019-03-17 06:00,0.259,0.203,0.369
2019-03-17 05:00,0.131,0.203,0.504
2019-03-17 04:00,0.134,0.071,0.238
2019-03-17 03:00,0.134,0.203,0.373
2019-03-17 02:00,0.134,0.203,0.373
2019-03-17 01:00,0.33,0.205,0.238
2019-03-17 00:00,0.265,0.206,0.507
2019-03-16 23:00,0.266,0.209,0.507
2019-03-16 22:00,0.27,0.207,0.238
2019-03-16 21:00,0.27,0.211,0.373
2019-03-16 20:00,0.271,0.211,0.24
2019-03-16 19:00,0.14,0.211,0.247
2019-03-16 18:00,0.141,0.211,0.322
2019-03-16 17:00,0.146,0.211,0.137
2019-03-16 16:00,0.081,0.211,0.145
2019-03-16 15:00,0.082,0.21,0.145
2019-03-16 14:00,0.08,0.209,0.272
2019-03-16 13:00,0.081,0.005,0.139
2019-03-16 12:00,0.015,0.005,0.134
2019-03-16 11:00,0.14,0.203,0.247
2019-03-16 10:00,0.14,0.005,0.246
2019-03-16 09:00,0.134,0.203,0.163
2019-03-16 08:00,0.128,0.203,0.219
2019-03-16 07:00,0.259,0.203,0.35
2019-03-16 06:00,0.259,0.203,0.215
2019-03-16 05:00,0.259,0.203,0.282
2019-03-16 04:00,0.259,0.203,0.35
2019-03-16 03:00,0.259,0.269,0.349
2019-03-16 02:00,0.259,0.203,0.214
2019-03-16 01:00,0.129,0.137,0.215
2019-03-16 00:00,0.133,0.204,0.215
2019-03-15 23:00,0.265,0.209,0.218
2019-03-15 22:00,0.135,0.211,0.154
2019-03-15 21:00,0.271,0.211,0.222
2019-03-15 20:00,0.271,0.211,0.23
2019-03-15 19:00,0.205,0.211,0.238
2019-03-15 18:00,0.142,0.211,0.247
2019-03-15 17:00,0.146,0.079,0.14
2019-03-15 16:00,0.147,0.211,0.145
2019-03-15 15:00,0.081,-0.119,0.152
2019-03-15 14:00,0.146,-0.055,0.015
2019-03-15 13:00,0.082,-0.123,0.012
2019-03-15 12:00,0.018,0.204,-0.121
2019-03-15 11:00,-0.247,0.071,0.003
2019-03-15 10:00,0.14,-0.127,-0.081
2019-03-15 09:00,0.14,0.071,0.104
2019-03-15 08:00,0.265,0.203,0.23
2019-03-15 07:00,0.33,0.269,0.222
2019-03-15 06:00,0.265,0.203,0.349
2019-03-15 05:00,0.266,0.203,0.357
2019-03-15 04:00,0.265,0.137,0.289
2019-03-15 03:00,0.331,0.071,0.357
