Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")"
2019-05-18 19:00,11.59,43.49,66.1,66.53,142.9
2019-05-18 18:00,11.63,44.94,63.35,66.71,115.8
2019-05-18 17:00,11.7,47.73,52.42,66.49,86.4
2019-05-18 16:00,11.79,49.2,45.88,66.36,87.2
2019-05-18 15:00,11.97,49.92,49.34,66.13,124.4
2019-05-18 14:00,12.23,50.4,48.18,66.55,281.4
2019-05-18 13:00,12.36,50.64,49.61,66.01,388.9
2019-05-18 12:00,12.04,47.36,59.1,66.7,300.0
2019-05-18 11:00,11.86,46.52,63.54,66.2,368.0
2019-05-18 10:00,11.62,43.62,75.65,66.66,386.6
2019-05-18 09:00,11.54,40.2,82.1,66.14,474.9
2019-05-18 08:00,11.49,36.64,92.1,67.15,502.7
