Date/Time (PST),Battery Voltage (v),Temperature (deg F)
2019-05-21 08:00,12.71,44.71
2019-05-21 07:00,12.71,42.12
2019-05-21 06:00,12.72,40.6
2019-05-21 05:00,12.73,35.98
2019-05-21 04:00,12.73,35.96
2019-05-21 03:00,12.74,36.07
2019-05-21 02:00,12.75,36.66
2019-05-21 01:00,12.76,36.17
2019-05-21 00:00,12.78,36.03
2019-05-20 23:00,12.8,34.42
2019-05-20 22:00,12.83,32.98
2019-05-20 21:00,12.92,32.49
2019-05-20 20:00,12.71,32.22
2019-05-20 19:00,12.72,32.56
2019-05-20 18:00,12.72,33.49
2019-05-20 17:00,12.73,37.14
2019-05-20 16:00,12.73,39.82
2019-05-20 15:00,12.74,41.07
2019-05-20 14:00,12.74,42.8
2019-05-20 13:00,12.75,40.87
2019-05-20 12:00,12.77,39.17
2019-05-20 11:00,12.78,40.24
2019-05-20 10:00,12.81,41.77
2019-05-20 09:00,12.85,39.65
2019-05-20 08:00,12.99,38.82
2019-05-20 07:00,12.72,38.75
2019-05-20 06:00,12.72,38.18
2019-05-20 05:00,12.72,38.21
2019-05-20 04:00,12.73,37.29
2019-05-20 03:00,12.73,37.67
2019-05-20 02:00,12.74,38.22
2019-05-20 01:00,12.75,39.11
2019-05-20 00:00,12.76,39.89
2019-05-19 23:00,12.77,40.34
2019-05-19 22:00,12.79,40.4
2019-05-19 21:00,12.82,40.78
2019-05-19 20:00,12.88,41.19
2019-05-19 19:00,12.71,42.59
2019-05-19 18:00,12.71,45.27
2019-05-19 17:00,12.72,47.96
2019-05-19 16:00,12.72,50.86
2019-05-19 15:00,12.73,53.46
2019-05-19 14:00,12.73,51.26
2019-05-19 13:00,12.74,54.39
2019-05-19 12:00,12.75,49.29
2019-05-19 11:00,12.76,45.7
2019-05-19 10:00,12.78,41.7
2019-05-19 09:00,12.8,41.5
2019-05-19 08:00,12.83,39.31
2019-05-19 07:00,12.91,39.14
2019-05-19 06:00,12.71,38.13
2019-05-19 05:00,12.72,37.98
2019-05-19 04:00,12.72,38.47
2019-05-19 03:00,12.73,38.17
2019-05-19 02:00,12.73,38.16
2019-05-19 01:00,12.74,39.12
2019-05-19 00:00,12.74,38.86
2019-05-18 23:00,12.75,40.26
2019-05-18 22:00,12.76,40.66
2019-05-18 21:00,12.78,41.49
2019-05-18 20:00,12.81,41.86
2019-05-18 19:00,12.85,43.65
2019-05-18 18:00,12.98,45.22
2019-05-18 17:00,12.71,47.92
2019-05-18 16:00,12.71,48.14
2019-05-18 15:00,12.72,49.09
2019-05-18 14:00,12.72,48.45
2019-05-18 13:00,12.73,51.59
2019-05-18 12:00,12.74,47.39
2019-05-18 11:00,12.75,49.6
2019-05-18 10:00,12.76,48.69
2019-05-18 09:00,12.77,43.71
2019-05-18 08:00,12.8,43.37
2019-05-18 07:00,12.82,38.39
2019-05-18 06:00,12.88,33.84
2019-05-18 05:00,12.7,32.96
2019-05-18 04:00,12.71,32.78
2019-05-18 03:00,12.71,32.92
2019-05-18 02:00,12.72,32.87
2019-05-18 01:00,12.72,32.89
2019-05-18 00:00,12.73,33.01
2019-05-17 23:00,12.74,33.23
2019-05-17 22:00,12.74,33.13
2019-05-17 21:00,12.76,33.39
2019-05-17 20:00,12.77,33.87
2019-05-17 19:00,12.79,34.19
2019-05-17 18:00,12.83,35.54
2019-05-17 17:00,12.9,36.61
2019-05-17 16:00,12.71,35.92
2019-05-17 15:00,12.72,35.95
2019-05-17 14:00,12.72,35.11
2019-05-17 13:00,12.72,37.39
2019-05-17 12:00,12.73,36.37
2019-05-17 11:00,12.73,36.23
2019-05-17 10:00,12.74,35.58
2019-05-17 09:00,12.75,34.61
2019-05-17 08:00,12.77,34.9
2019-05-17 07:00,12.78,35.23
2019-05-17 06:00,12.8,36.13
2019-05-17 05:00,12.84,36.58
2019-05-17 04:00,12.96,36.71
2019-05-17 03:00,12.72,37.17
2019-05-17 02:00,12.72,38.09
2019-05-17 01:00,12.72,38.61
2019-05-17 00:00,12.73,39.07
2019-05-16 23:00,12.73,39.99
2019-05-16 22:00,12.74,40.62
2019-05-16 21:00,12.75,40.03
2019-05-16 20:00,12.76,40.96
2019-05-16 19:00,12.77,41.59
2019-05-16 18:00,12.79,41.87
2019-05-16 17:00,12.82,42.06
2019-05-16 16:00,12.86,42.56
2019-05-16 15:00,13.65,44.72
2019-05-16 14:00,12.72,46.62
2019-05-16 13:00,12.73,45.26
2019-05-16 12:00,12.73,46.04
2019-05-16 11:00,12.73,44.31
2019-05-16 10:00,12.74,44.52
2019-05-16 09:00,12.74,44.38
2019-05-16 08:00,12.75,42.2
2019-05-16 07:00,12.76,42.08
2019-05-16 06:00,12.78,41.0
2019-05-16 05:00,12.79,40.7
2019-05-16 04:00,12.83,40.16
2019-05-16 03:00,12.9,40.98
2019-05-16 02:00,12.72,40.75
2019-05-16 01:00,12.72,41.54
2019-05-16 00:00,12.72,40.31
2019-05-15 23:00,12.73,40.45
2019-05-15 22:00,12.73,40.83
2019-05-15 21:00,12.74,39.85
2019-05-15 20:00,12.75,39.81
2019-05-15 19:00,12.76,39.85
2019-05-15 18:00,12.77,41.24
2019-05-15 17:00,12.78,42.3
2019-05-15 16:00,12.81,43.64
2019-05-15 15:00,12.84,45.26
2019-05-15 14:00,12.96,46.0
2019-05-15 13:00,12.72,46.12
2019-05-15 12:00,12.72,46.47
2019-05-15 11:00,12.72,50.04
2019-05-15 10:00,12.73,48.52
2019-05-15 09:00,12.73,49.8
2019-05-15 08:00,12.74,49.07
2019-05-15 07:00,12.75,43.8
2019-05-15 06:00,12.76,38.62
2019-05-15 05:00,12.77,37.47
2019-05-15 04:00,12.79,34.74
2019-05-15 03:00,12.82,35.41
2019-05-15 02:00,12.86,35.94
2019-05-15 01:00,13.7,36.15
2019-05-15 00:00,12.72,36.46
2019-05-14 23:00,12.73,36.48
2019-05-14 22:00,12.73,36.53
2019-05-14 21:00,12.73,36.76
2019-05-14 20:00,12.74,36.68
2019-05-14 19:00,12.74,37.33
2019-05-14 18:00,12.75,37.87
2019-05-14 17:00,12.76,38.71
2019-05-14 16:00,12.77,40.0
2019-05-14 15:00,12.79,40.43
2019-05-14 14:00,12.82,39.69
2019-05-14 13:00,12.88,39.72
2019-05-14 12:00,12.72,38.94
2019-05-14 11:00,12.72,39.67
2019-05-14 10:00,12.73,40.69
2019-05-14 09:00,12.74,39.76
2019-05-14 08:00,12.74,38.6
2019-05-14 07:00,12.75,37.59
2019-05-14 06:00,12.75,42.54
2019-05-14 05:00,12.76,42.05
2019-05-14 04:00,12.77,42.2
2019-05-14 03:00,12.78,41.66
2019-05-14 02:00,12.8,42.52
2019-05-14 01:00,12.84,41.65
2019-05-14 00:00,12.95,41.98
2019-05-13 23:00,12.73,43.13
2019-05-13 22:00,12.73,42.76
2019-05-13 21:00,12.74,42.76
2019-05-13 20:00,12.74,44.33
2019-05-13 19:00,12.75,46.36
2019-05-13 18:00,12.75,49.89
2019-05-13 17:00,12.76,51.16
2019-05-13 16:00,12.77,51.68
2019-05-13 15:00,12.77,52.81
2019-05-13 14:00,12.79,58.9
2019-05-13 13:00,12.81,57.67
2019-05-13 12:00,12.87,52.22
2019-05-13 11:00,13.69,53.14
2019-05-13 10:00,12.73,53.78
2019-05-13 09:00,12.73,52.63
2019-05-13 08:00,12.73,53.54
2019-05-13 07:00,12.74,47.67
2019-05-13 06:00,12.74,42.64
2019-05-13 05:00,12.75,39.72
2019-05-13 04:00,12.76,39.89
2019-05-13 03:00,12.77,39.99
2019-05-13 02:00,12.77,40.12
2019-05-13 01:00,12.79,40.92
2019-05-13 00:00,12.82,40.99
2019-05-12 23:00,12.89,41.12
2019-05-12 22:00,12.73,41.35
2019-05-12 21:00,12.73,42.41
2019-05-12 20:00,12.74,43.87
2019-05-12 19:00,12.74,46.5
2019-05-12 18:00,12.75,49.51
2019-05-12 17:00,12.75,52.87
2019-05-12 16:00,12.75,54.99
2019-05-12 15:00,12.76,57.55
2019-05-12 14:00,12.77,58.39
2019-05-12 13:00,12.78,63.18
2019-05-12 12:00,12.8,58.37
2019-05-12 11:00,12.84,61.01
2019-05-12 10:00,12.94,61.44
2019-05-12 09:00,12.73,58.85
2019-05-12 08:00,12.74,52.07
2019-05-12 07:00,12.74,48.23
2019-05-12 06:00,12.74,46.07
2019-05-12 05:00,12.75,45.99
2019-05-12 04:00,12.76,46.27
2019-05-12 03:00,12.76,45.28
2019-05-12 02:00,12.77,46.09
2019-05-12 01:00,12.78,46.7
2019-05-12 00:00,12.79,46.43
2019-05-11 23:00,12.81,47.76
2019-05-11 22:00,12.87,49.02
2019-05-11 21:00,13.61,50.91
2019-05-11 20:00,12.73,52.62
2019-05-11 19:00,12.73,55.07
2019-05-11 18:00,12.74,58.15
2019-05-11 17:00,12.75,61.27
2019-05-11 16:00,12.75,64.25
2019-05-11 15:00,12.75,66.36
2019-05-11 14:00,12.76,68.71
2019-05-11 13:00,12.77,71.57
2019-05-11 12:00,12.77,72.6
2019-05-11 11:00,12.79,73.93
2019-05-11 10:00,12.82,69.92
2019-05-11 09:00,12.89,68.25
2019-05-11 08:00,12.73,63.14
2019-05-11 07:00,12.73,57.92
2019-05-11 06:00,12.73,54.33
2019-05-11 05:00,12.74,51.75
2019-05-11 04:00,12.74,51.97
2019-05-11 03:00,12.75,52.23
2019-05-11 02:00,12.76,51.44
2019-05-11 01:00,12.76,52.47
2019-05-11 00:00,12.77,52.39
2019-05-10 23:00,12.78,53.62
2019-05-10 22:00,12.8,53.64
2019-05-10 21:00,12.83,53.65
2019-05-10 20:00,12.94,52.49
2019-05-10 19:00,12.73,57.81
2019-05-10 18:00,12.73,60.03
2019-05-10 17:00,12.73,62.36
2019-05-10 16:00,12.73,63.99
2019-05-10 15:00,12.74,65.57
2019-05-10 14:00,12.75,70.01
2019-05-10 13:00,12.75,69.48
2019-05-10 12:00,12.77,70.18
2019-05-10 11:00,12.77,68.42
2019-05-10 10:00,12.78,67.6
2019-05-10 09:00,12.81,62.39
2019-05-10 08:00,12.86,61.12
2019-05-10 07:00,13.71,59.75
2019-05-10 06:00,12.72,54.07
2019-05-10 05:00,12.73,48.41
2019-05-10 04:00,12.73,48.02
2019-05-10 03:00,12.74,48.05
2019-05-10 02:00,12.74,48.48
2019-05-10 01:00,12.75,48.37
2019-05-10 00:00,12.76,48.11
2019-05-09 23:00,12.77,48.54
2019-05-09 22:00,12.78,47.66
2019-05-09 21:00,12.79,47.33
2019-05-09 20:00,12.82,49.35
2019-05-09 19:00,12.89,52.94
2019-05-09 18:00,12.72,56.35
2019-05-09 17:00,12.72,59.03
2019-05-09 16:00,12.73,61.07
2019-05-09 15:00,12.73,60.78
2019-05-09 14:00,12.74,62.97
2019-05-09 13:00,12.74,65.78
2019-05-09 12:00,12.75,60.68
2019-05-09 11:00,12.76,59.33
2019-05-09 10:00,12.77,57.3
2019-05-09 09:00,12.78,59.68
2019-05-09 08:00,12.8,57.05
2019-05-09 07:00,12.84,54.15
2019-05-09 06:00,12.94,50.96
2019-05-09 05:00,12.72,43.25
2019-05-09 04:00,12.72,45.74
2019-05-09 03:00,12.73,46.18
2019-05-09 02:00,12.73,47.56
2019-05-09 01:00,12.74,47.13
2019-05-09 00:00,12.74,49.07
2019-05-08 23:00,12.75,47.98
2019-05-08 22:00,12.76,47.52
2019-05-08 21:00,12.77,47.3
2019-05-08 20:00,12.78,48.15
2019-05-08 19:00,12.81,50.12
2019-05-08 18:00,12.86,54.15
2019-05-08 17:00,13.7,56.68
2019-05-08 16:00,12.72,57.86
2019-05-08 15:00,12.73,58.08
2019-05-08 14:00,12.73,60.89
2019-05-08 13:00,12.73,59.9
2019-05-08 12:00,12.74,59.87
2019-05-08 11:00,12.74,71.37
2019-05-08 10:00,12.75,61.88
2019-05-08 09:00,12.77,60.12
2019-05-08 08:00,12.78,49.6
2019-05-08 07:00,12.79,44.24
2019-05-08 06:00,12.82,44.17
2019-05-08 05:00,12.88,41.65
2019-05-08 04:00,12.72,42.1
2019-05-08 03:00,12.72,42.57
2019-05-08 02:00,12.73,42.07
2019-05-08 01:00,12.73,42.7
2019-05-08 00:00,12.74,43.61
2019-05-07 23:00,12.74,43.32
2019-05-07 22:00,12.75,43.21
2019-05-07 21:00,12.76,43.8
2019-05-07 20:00,12.77,45.41
2019-05-07 19:00,12.78,48.28
2019-05-07 18:00,12.8,50.9
2019-05-07 17:00,12.84,53.9
2019-05-07 16:00,12.93,56.22
2019-05-07 15:00,12.72,59.35
2019-05-07 14:00,12.72,62.97
2019-05-07 13:00,12.73,64.4
2019-05-07 12:00,12.73,65.67
2019-05-07 11:00,12.74,66.92
2019-05-07 10:00,12.74,67.17
2019-05-07 09:00,12.75,61.32
2019-05-07 08:00,12.76,54.2
2019-05-07 07:00,12.77,47.95
2019-05-07 06:00,12.79,44.24
2019-05-07 05:00,12.81,41.63
2019-05-07 04:00,12.86,41.42
2019-05-07 03:00,13.72,41.55
2019-05-07 02:00,12.72,42.04
2019-05-07 01:00,12.73,42.02
2019-05-07 00:00,12.73,43.39
2019-05-06 23:00,12.74,42.27
2019-05-06 22:00,12.74,43.12
2019-05-06 21:00,12.75,43.82
2019-05-06 20:00,12.75,45.5
2019-05-06 19:00,12.76,48.74
2019-05-06 18:00,12.77,51.86
2019-05-06 17:00,12.79,55.05
2019-05-06 16:00,12.82,56.76
2019-05-06 15:00,12.89,61.76
2019-05-06 14:00,12.72,63.14
2019-05-06 13:00,12.72,64.77
2019-05-06 12:00,12.72,66.17
2019-05-06 11:00,12.73,69.34
2019-05-06 10:00,12.73,69.92
2019-05-06 09:00,12.74,64.52
2019-05-06 08:00,12.74,60.63
2019-05-06 07:00,12.75,55.09
2019-05-06 06:00,12.76,47.67
2019-05-06 05:00,12.78,41.78
2019-05-06 04:00,12.8,41.39
2019-05-06 03:00,12.84,41.59
2019-05-06 02:00,12.93,40.1
2019-05-06 01:00,12.71,40.45
2019-05-06 00:00,12.72,40.4
2019-05-05 23:00,12.72,40.92
2019-05-05 22:00,12.73,40.54
2019-05-05 21:00,12.73,41.47
2019-05-05 20:00,12.74,42.71
2019-05-05 19:00,12.74,45.47
2019-05-05 18:00,12.75,48.03
2019-05-05 17:00,12.77,50.92
2019-05-05 16:00,12.78,54.17
2019-05-05 15:00,12.81,56.3
2019-05-05 14:00,12.86,57.83
2019-05-05 13:00,13.23,60.39
2019-05-05 12:00,12.71,62.47
2019-05-05 11:00,12.71,65.65
2019-05-05 10:00,12.72,64.09
2019-05-05 09:00,12.72,60.96
2019-05-05 08:00,12.73,52.37
2019-05-05 07:00,12.73,46.16
2019-05-05 06:00,12.74,40.52
2019-05-05 05:00,12.75,37.47
2019-05-05 04:00,12.77,37.57
2019-05-05 03:00,12.79,37.43
2019-05-05 02:00,12.83,37.43
2019-05-05 01:00,12.89,37.75
2019-05-05 00:00,12.7,36.93
2019-05-04 23:00,12.71,37.21
2019-05-04 22:00,12.71,38.09
2019-05-04 21:00,12.71,38.76
2019-05-04 20:00,12.72,39.85
2019-05-04 19:00,12.72,41.93
2019-05-04 18:00,12.73,45.28
2019-05-04 17:00,12.74,48.07
2019-05-04 16:00,12.75,52.31
2019-05-04 15:00,12.77,56.08
2019-05-04 14:00,12.79,56.22
2019-05-04 13:00,12.83,59.5
2019-05-04 12:00,12.91,57.46
2019-05-04 11:00,12.69,61.82
2019-05-04 10:00,12.69,62.47
2019-05-04 09:00,12.7,62.0
2019-05-04 08:00,12.71,52.2
2019-05-04 07:00,12.71,43.44
2019-05-04 06:00,12.72,38.48
2019-05-04 05:00,12.73,35.06
2019-05-04 04:00,12.74,33.92
2019-05-04 03:00,12.76,32.48
2019-05-04 02:00,12.77,32.7
2019-05-04 01:00,12.8,32.95
2019-05-04 00:00,12.85,33.65
2019-05-03 23:00,13.03,34.13
2019-05-03 22:00,12.69,34.48
2019-05-03 21:00,12.69,34.62
2019-05-03 20:00,12.7,35.53
2019-05-03 19:00,12.71,36.91
2019-05-03 18:00,12.71,39.18
2019-05-03 17:00,12.72,40.81
2019-05-03 16:00,12.73,44.04
2019-05-03 15:00,12.74,43.75
2019-05-03 14:00,12.76,46.3
2019-05-03 13:00,12.78,47.19
2019-05-03 12:00,12.81,42.1
2019-05-03 11:00,12.86,39.79
2019-05-03 10:00,12.69,38.18
2019-05-03 09:00,12.7,35.03
2019-05-03 08:00,12.7,33.1
2019-05-03 07:00,12.7,31.08
2019-05-03 06:00,12.72,30.79
2019-05-03 05:00,12.73,30.6
2019-05-03 04:00,12.73,30.77
2019-05-03 03:00,12.74,30.83
2019-05-03 02:00,12.76,30.9
2019-05-03 01:00,12.78,30.8
2019-05-03 00:00,12.8,30.74
2019-05-02 23:00,12.84,30.74
2019-05-02 22:00,12.92,31.09
2019-05-02 21:00,12.7,31.54
2019-05-02 20:00,12.7,32.37
2019-05-02 19:00,12.71,33.23
2019-05-02 18:00,12.71,35.93
2019-05-02 17:00,12.72,36.14
2019-05-02 16:00,12.73,38.43
2019-05-02 15:00,12.74,36.84
2019-05-02 14:00,12.75,37.18
2019-05-02 13:00,12.76,35.84
2019-05-02 12:00,12.78,35.96
2019-05-02 11:00,12.8,34.71
2019-05-02 10:00,12.85,34.09
2019-05-02 09:00,12.98,32.2
2019-05-02 08:00,12.7,29.14
2019-05-02 07:00,12.71,27.46
2019-05-02 06:00,12.71,27.24
2019-05-02 05:00,12.72,26.98
2019-05-02 04:00,12.73,27.26
2019-05-02 03:00,12.73,27.45
2019-05-02 02:00,12.74,27.72
2019-05-02 01:00,12.75,28.14
2019-05-02 00:00,12.77,28.87
2019-05-01 23:00,12.79,29.46
2019-05-01 22:00,12.82,30.78
2019-05-01 21:00,12.88,32.39
2019-05-01 20:00,12.7,33.73
2019-05-01 19:00,12.71,35.56
2019-05-01 18:00,12.71,38.58
2019-05-01 17:00,12.71,41.24
2019-05-01 16:00,12.72,45.29
2019-05-01 15:00,12.72,47.62
2019-05-01 14:00,12.73,52.29
2019-05-01 13:00,12.74,54.16
2019-05-01 12:00,12.75,54.92
2019-05-01 11:00,12.77,57.57
2019-05-01 10:00,12.79,57.26
2019-05-01 09:00,12.83,53.93
2019-05-01 08:00,12.9,48.96
2019-05-01 07:00,12.7,35.42
2019-05-01 06:00,12.7,35.87
2019-05-01 05:00,12.71,31.96
2019-05-01 04:00,12.71,31.99
2019-05-01 03:00,12.72,31.55
2019-05-01 02:00,12.73,31.88
2019-05-01 01:00,12.74,31.92
2019-05-01 00:00,12.75,32.29
2019-04-30 23:00,12.76,32.29
2019-04-30 22:00,12.78,32.45
2019-04-30 21:00,12.8,33.9
2019-04-30 20:00,12.85,35.39
2019-04-30 19:00,12.97,37.55
2019-04-30 18:00,12.7,39.6
2019-04-30 17:00,12.71,40.95
2019-04-30 16:00,12.71,42.28
2019-04-30 15:00,12.72,45.03
2019-04-30 14:00,12.73,46.64
2019-04-30 13:00,12.73,49.58
2019-04-30 12:00,12.74,54.4
2019-04-30 11:00,12.76,54.79
2019-04-30 10:00,12.77,48.96
2019-04-30 09:00,12.79,43.76
2019-04-30 08:00,12.82,48.03
2019-04-30 07:00,12.88,44.3
2019-04-30 06:00,13.59,35.72
2019-04-30 05:00,12.7,29.63
2019-04-30 04:00,12.7,29.94
2019-04-30 03:00,12.71,30.47
2019-04-30 02:00,12.71,30.73
2019-04-30 01:00,12.72,31.26
2019-04-30 00:00,12.73,30.32
2019-04-29 23:00,12.74,30.2
2019-04-29 22:00,12.75,30.06
2019-04-29 21:00,12.77,30.12
2019-04-29 20:00,12.79,30.61
2019-04-29 19:00,12.83,31.72
2019-04-29 18:00,12.9,34.84
2019-04-29 17:00,12.7,38.57
2019-04-29 16:00,12.7,39.44
2019-04-29 15:00,12.71,41.15
2019-04-29 14:00,12.72,41.26
2019-04-29 13:00,12.72,46.71
2019-04-29 12:00,12.73,56.0
2019-04-29 11:00,12.74,55.71
2019-04-29 10:00,12.75,47.16
2019-04-29 09:00,12.76,43.12
2019-04-29 08:00,12.78,45.25
2019-04-29 07:00,12.81,37.0
2019-04-29 06:00,12.86,30.01
2019-04-29 05:00,12.98,25.66
2019-04-29 04:00,12.7,26.33
2019-04-29 03:00,12.7,26.82
2019-04-29 02:00,12.7,26.92
2019-04-29 01:00,12.71,27.56
2019-04-29 00:00,12.71,28.04
2019-04-28 23:00,12.72,28.25
2019-04-28 22:00,12.73,28.28
2019-04-28 21:00,12.74,28.68
2019-04-28 20:00,12.75,31.62
2019-04-28 19:00,12.78,33.21
2019-04-28 18:00,12.8,34.6
2019-04-28 17:00,12.85,37.66
2019-04-28 16:00,13.66,41.62
2019-04-28 15:00,12.7,41.97
2019-04-28 14:00,12.7,38.47
2019-04-28 13:00,12.71,43.1
2019-04-28 12:00,12.71,44.6
2019-04-28 11:00,12.72,49.53
2019-04-28 10:00,12.73,46.6
2019-04-28 09:00,12.74,45.96
2019-04-28 08:00,12.75,47.47
2019-04-28 07:00,12.77,38.2
2019-04-28 06:00,12.8,27.72
2019-04-28 05:00,12.83,22.49
2019-04-28 04:00,12.89,22.33
2019-04-28 03:00,12.69,22.21
2019-04-28 02:00,12.7,22.05
2019-04-28 01:00,12.71,22.62
2019-04-28 00:00,12.71,23.01
2019-04-27 23:00,12.72,23.74
2019-04-27 22:00,12.73,24.21
2019-04-27 21:00,12.74,24.28
2019-04-27 20:00,12.75,23.91
2019-04-27 19:00,12.76,24.66
2019-04-27 18:00,12.78,25.44
2019-04-27 17:00,12.8,26.25
2019-04-27 16:00,12.84,29.86
2019-04-27 15:00,12.94,28.13
2019-04-27 14:00,12.71,29.27
2019-04-27 13:00,12.71,33.94
2019-04-27 12:00,12.71,27.42
2019-04-27 11:00,12.72,26.75
2019-04-27 10:00,12.73,26.64
2019-04-27 09:00,12.73,27.98
2019-04-27 08:00,12.75,24.71
2019-04-27 07:00,12.76,24.91
2019-04-27 06:00,12.77,26.01
2019-04-27 05:00,12.78,26.39
2019-04-27 04:00,12.81,26.21
2019-04-27 03:00,12.86,27.57
2019-04-27 02:00,13.66,28.03
2019-04-27 01:00,12.71,28.27
2019-04-27 00:00,12.72,28.85
2019-04-26 23:00,12.72,29.43
2019-04-26 22:00,12.73,30.2
2019-04-26 21:00,12.73,31.59
2019-04-26 20:00,12.74,33.39
2019-04-26 19:00,12.75,34.7
2019-04-26 18:00,12.76,36.08
2019-04-26 17:00,12.77,38.83
2019-04-26 16:00,12.79,40.45
2019-04-26 15:00,12.82,43.29
2019-04-26 14:00,12.89,46.23
2019-04-26 13:00,12.71,51.94
2019-04-26 12:00,12.71,50.63
2019-04-26 11:00,12.72,51.01
2019-04-26 10:00,12.72,50.94
2019-04-26 09:00,12.73,46.82
2019-04-26 08:00,12.73,41.84
2019-04-26 07:00,12.74,36.57
2019-04-26 06:00,12.75,32.42
2019-04-26 05:00,12.76,32.07
2019-04-26 04:00,12.78,32.73
